pitch shifting,pitch shifting down,pitch shifting up,time stretching,time stretching down,time stretching up,reverberation,noise,sample_id
0.0003069639205932617,4.208087921120374e-06,0.0006404161453247292,0.00043200784259367353,0.0005525814162360421,0.000311434268951416,0.0025505304336548296,3.561106595129093e-05,31
0.01975422104199731,0.14001956880092625,-0.09853563904762264,0.2764606033451855,0.07119710329506135,0.4817241033953097,0.18219341710209846,0.27305953806022776,32
0.013948809532892126,0.021079647541046187,0.008212852478027388,0.12045910623338485,0.10123054848776925,0.13968766397900056,0.2992872953414917,0.5684356671994134,32
0.00044362317948110075,3.167390823366478e-05,0.00089993476867678,0.00011489457554292315,2.5643242730022386e-05,0.0002041459083557129,0.00027980804443361595,5.004622719506635e-05,32
0.11206531027952826,0.2450409010052681,-0.009703725576400757,0.40746004217200804,0.26348377929793465,0.5514363050460815,0.39078496359288695,0.26073414883153,33
0.014033283506120986,0.0029379725456237793,0.02653192281723027,0.11315011481444037,0.20570309625731575,0.0205971333715651,0.10426011085510256,0.00014384768225927935,33
1.590592520572809e-05,1.6927719116210938e-05,1.6474723815940173e-05,5.5203835169437276e-05,6.569756401897386e-06,0.00010383791393708819,0.0005867004394530806,0.00012792240489611917,33
0.07620942308789203,0.15939676165580752,0.0006430268287658247,0.03046390745374894,0.06279950009451973,-0.0018716851870218543,0.029394817352294877,0.34216808256777853,34
0.005612804776146341,-0.001824218034744307,0.01361110806465149,0.2547723661280341,0.4214553125202656,0.08808941973580253,0.5758014470338821,0.012240171432495117,34
0.001119065852392298,0.00011618733406071335,0.002233850955963179,0.003397749529944538,0.003081017070346359,0.0037144819895426062,0.0024521589279175027,0.0026193748820911855,34
0.2124024636688686,0.18770557343959804,0.2583396002650261,0.5329895296082314,0.686321606911305,0.379657452305158,0.6844934785738588,0.08686302737756213,35
0.4683774066931316,0.42346585094928746,0.5601267150272179,0.6439212148672797,0.8216278309571661,0.4662145987773935,0.6102918587625027,-0.04587499661879102,35
0.008287228289104664,0.011012428998947166,0.006390750408172607,0.0008796519703335726,8.230739169645673e-05,0.0016769965489705774,0.014407813549041748,0.018083621155131957,35
0.2966112827970868,0.2949558362364769,0.3279278576374054,0.01213376389609444,0.02023107475704622,0.004036453035142662,0.25385935902595524,0.06573312661864539,36
0.4179558282762411,0.24863625317811966,0.6290709862019866,0.1531938157147832,0.2549655321571562,0.05142209927241004,0.43793947696685787,-0.0020922205664895,36
0.0006705295471918227,0.0005801975727081077,0.0008279144763946311,0.03072742289967012,0.055073658625284794,0.006381187174055336,0.062088501453399614,0.015168114141984379,36
0.3391894419633207,0.03191177845001225,0.6803860317915678,0.5157432348739046,0.5629321090592485,0.46855436068856054,0.8852348837885075,0.7040831740125049,37
0.021441499392191532,0.012029528617858887,0.032997620105743364,0.2132530471103059,0.3765254008273283,0.04998069339328337,0.411503741145134,-0.00016386942429980067,37
0.00015117724736535276,9.722709655757278e-05,0.0002202451229095237,0.00038892030715942383,0.0007254017723931083,5.243884192573933e-05,0.003143131732940674,0.017775221304459965,37
0.18279098258132032,0.00782328248023989,0.37603778094053264,0.49284384751485455,0.5778864723526769,0.4078012226770321,0.7325970312580466,0.7584352380880429,38
0.6362969515224297,0.7619552787393331,0.5742683671414852,0.2408793836625086,0.36746221842865145,0.11429654889636565,0.3366237103939056,0.008645848794416988,38
0.08090980847676599,0.15835117101669316,0.01155942678451538,0.003263731797536251,0.00488554769092131,0.0016419159041510811,0.008975887298584007,0.029067402536218867,38
0.04073503613471985,-0.0020768582820892556,0.08762043416500087,0.18184931410683525,0.21694184674157035,0.14675678147210014,0.8030542448163033,0.47750339830632915,39
0.0031397853578839507,0.005553376674652055,0.0010401725769042525,0.11550787587960565,0.22317741645707023,0.007838335302140953,0.3607100397348404,0.010311706499619877,39
0.00012118759609403007,0.0002456843852997048,8.809566497847143e-06,8.837050861787432e-05,0.00014124313990271364,3.549787733292398e-05,0.0005291461944579856,9.240345521410731e-05,39
0.2522602209910041,0.011352479457855225,0.5183939846232534,0.3298518599735366,0.3172189469138781,0.342484773033195,0.7211555056273937,0.7513882124345731,40
0.08894314084734234,0.0433784484863281,0.14340214729309086,0.060773688885900734,0.110032363070382,0.011515014701419357,0.30290932953357697,0.008608991449529424,40
0.013144527162824327,0.02696050405502315,0.0006430029869080034,0.010385814640257118,0.014812125100029827,0.0059595041804842985,0.03145174980163579,0.01831762357191602,40
0.08321960625194369,0.16409901678562167,0.010662162303924583,0.02874171733856201,0.014767037497626423,0.0427163971794976,0.0569594740867615,0.46680454435673624,41
0.007987064974648628,0.015900522470474243,0.0008723139762878418,0.02833021680514014,0.02160455783208215,0.03505587577819824,0.34111244380474093,0.5070233710787513,41
0.0028327930541265367,0.0005125164985656516,0.005436348915100142,0.02655895882182646,0.0464136004447937,0.006704317198859333,0.0547079801559448,0.03492193872278382,41
0.37388642770903446,0.5594199001789093,0.22574159801006322,0.1764391929739051,0.2511266577574942,0.10175172819031608,0.7463325757533312,0.3845203967595642,42
0.0006510388283502699,-8.344650270775134e-08,0.0013672649860382302,0.055470238129297855,0.08896153502994109,0.021978941228654625,0.7827139053726568,0.7397145825353535,42
-0.05492233094714938,-0.060125005245208696,-0.0552118718624115,0.460208045422203,0.6209861923836999,0.2994298984607061,0.8938011953607201,0.5724334576992657,42
0.020163873831431034,0.03474246263504033,0.007601672410964988,0.19746767108639085,0.36815651175048614,0.026778830422295452,0.5881292879581451,0.2286035039208152,43
0.0003612410454523207,4.336237907409668e-05,0.0007152438163757768,0.07633377777205574,0.13049862782160437,0.022168927722507004,0.8323931924533099,0.6065610674294559,43
-0.19001218534651254,-0.21041419506073,-0.18861142992973323,0.388303526573711,0.35833437740802765,0.4182726757393943,0.6693339671008289,0.4287346335000951,43
0.2390360697394326,0.3324424818158149,0.16953326463699336,0.1726145156555705,0.2809664093785815,0.0642626219325595,0.6468818377703428,0.27066001499241044,44
0.005348012560889792,0.005582046508789018,0.005648779869079634,0.05897148284647202,0.10821283194753861,0.009730133745405434,0.6463357850559988,0.6812903990291737,44
0.00021501666023615584,0.00045403242111208275,-2.4974346161110716e-06,0.056422488556967854,0.10637212461895418,0.006472852494981529,0.17974041700363164,0.030398574742403928,44
0.01262309721538002,0.052482783794403076,-0.025974303483963013,-0.01847863859600496,-0.016001992755465988,-0.02095528443654382,-0.021794581413269065,0.031411116773432,45
2.7247837608435077e-07,2.384185791015625e-07,3.3378601071998304e-07,0.0018848545021481478,0.003174106280008915,0.0005956027242872697,0.003689038753509566,0.00921466133811255,45
-5.120322817853129e-06,-3.2550096511818616e-05,2.1797418594315943e-05,0.06250185933378005,0.05435107813941109,0.07065264052814912,0.17901533842086792,0.003269981254230836,45
0.0035123512858435957,0.006350928544998191,0.001025009155273482,0.056080299946996925,0.10814377665519714,0.004016823238796707,0.40028140544891355,0.32733395739606663,46
7.742927187970317e-06,7.212162017822266e-06,9.047985076948706e-06,0.01186099648475647,0.02330007155736291,0.0004219214121500281,0.47212575078010555,0.4059268154881217,46
0.00021488893599741488,0.00032429099082942336,0.00012697577476505906,0.06067194831040168,0.12079944130447173,0.0005444553163316268,0.12358055114746092,0.004100019281560674,46
0.15003793934981025,0.20265816450119023,0.11242150813341145,0.0990327696005503,0.19502971569697058,0.0030358235041300086,0.3332514196634293,0.2689935084093701,47
0.056174358929551804,0.010567921400070235,0.10739823235198853,0.04382483992311692,0.08685641487439477,0.0007932649718390694,0.4042631764896214,0.568288268013434,47
0.2151958055439449,0.272922720015049,0.17898848354816432,0.134676941515257,0.2086821561679244,0.06067172686258948,0.5730626150965691,0.02653304555199365,47
0.030646596636090928,0.058544802665710494,0.005813050270080611,0.12586727386547458,0.2375764379070865,0.014158109823862675,0.18105458021163945,0.03258145939220081,48
0.00047430537995840627,0.00015729069709780052,0.0008387506008148415,0.012348562479019165,0.023401008711920857,0.0012961162461174736,0.25346050858497615,0.048634025183590945,48
0.042491702806381926,0.06324443221092224,0.025988143682479814,0.12018526097138726,0.06616018215815223,0.1742103397846222,0.3755113303661346,0.011177539825439453,48
0.04422139269965031,0.046974015235900834,0.045890909433364824,0.10695482086804176,0.20444073528051376,0.009468906455569748,0.4561548478901386,0.0795488249171864,49
0.02570031938098727,6.365776062056128e-06,0.053964304924011275,0.07714001172118712,0.15336276756392586,0.0009172558784484863,0.5160904888878577,0.5774079954082316,49
0.018342758928026504,0.005943310260772661,0.03257648348808284,0.1795710308684243,0.28495626648267114,0.07418579525417757,0.4368594400584698,0.06275102225216955,49
